"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"NACA2"	6.72784111108174e-16	1.04721534059045	0.37	0.264	1.42529313938267e-11	"3"	"NACA2"
"VAMP8"	6.92811381016493e-16	0.445322500752434	0.496	0.461	1.46772091068344e-11	"3"	"VAMP8"
"OSTC"	7.26282348886689e-16	0.463631753809857	0.273	0.29	1.53862915611645e-11	"3"	"OSTC"
"DHRS7"	7.41499359135758e-16	0.345515695282235	0.395	0.39	1.5708663923291e-11	"3"	"DHRS7"
"PRR291"	8.62263339333806e-16	0.331284831176273	0.24	0.265	1.82670488437867e-11	"3"	"PRR29"
"MRPS18B"	9.20959214881706e-16	0.348009352743907	0.243	0.265	1.95105209672689e-11	"3"	"MRPS18B"
"MRPL34"	9.55065944220748e-16	0.544683517081094	0.232	0.261	2.02330720283166e-11	"3"	"MRPL34"
"OCIAD2"	1.18260707595998e-15	0.295846716128972	0.388	0.38	2.50535309042123e-11	"3"	"OCIAD2"
"PPP3CA"	1.38796210142006e-15	0.649115949658815	0.297	0.258	2.9403977118584e-11	"3"	"PPP3CA"
"CKLF"	1.93060626411386e-15	0.813869161716089	0.443	0.373	4.08998937052522e-11	"3"	"CKLF"
"CAPZA1"	2.10096737242386e-15	0.25298090852604	0.587	0.545	4.45089937847995e-11	"3"	"CAPZA1"
"CKLF-CMTM1"	2.96747654162445e-15	0.791869488626455	0.439	0.368	6.2865990534314e-11	"3"	"CKLF-CMTM1"
"POMP"	3.05355340011841e-15	0.675700457003498	0.381	0.336	6.46895287815084e-11	"3"	"POMP"
"CD40LG1"	3.97792820092401e-15	0.253301612322291	0.247	0.257	8.42724089365751e-11	"3"	"CD40LG"
"CLEC2B"	4.10051114178027e-15	0.541889281460294	0.341	0.338	8.6869328538615e-11	"3"	"CLEC2B"
"AHRR"	4.4395886825865e-15	0.445025429088708	0.283	0.309	9.4052686240595e-11	"3"	"AHRR"
"TMEM35B"	4.56703137329029e-15	0.468592794789833	0.32	0.329	9.67525596431548e-11	"3"	"TMEM35B"
"PSMB9"	4.82716317392905e-15	0.2546603682035	0.628	0.544	1.02263451839687e-10	"3"	"PSMB9"
"PLP2"	5.62367512574919e-15	0.361175510502868	0.405	0.402	1.19137557538996e-10	"3"	"PLP2"
"TOMM5"	5.66027054862755e-15	0.416097040469386	0.279	0.28	1.19912831572675e-10	"3"	"TOMM5"
"UQCRQ"	6.41185000189172e-15	0.367341979244923	0.355	0.298	1.35835042290076e-10	"3"	"UQCRQ"
"GTF2A2"	7.38744671208058e-15	0.478412981026574	0.246	0.271	1.56503058595427e-10	"3"	"GTF2A2"
"GSTP1"	7.60498465562029e-15	0.344275108763453	0.337	0.336	1.61111599929316e-10	"3"	"GSTP1"
"EPSTI1"	8.27798652770127e-15	0.345820638487922	0.275	0.268	1.75369144589351e-10	"3"	"EPSTI1"
"DGUOK"	1.0755151138086e-14	0.531000030709983	0.316	0.315	2.27847876860352e-10	"3"	"DGUOK"
"CNPY2"	1.27561870372378e-14	0.429531025125731	0.307	0.314	2.70239822383882e-10	"3"	"CNPY2"
"ATP5G1"	1.32281784497543e-14	0.410698341130513	0.271	0.251	2.80238960458045e-10	"3"	"ATP5G1"
"SRI"	1.89070954247326e-14	0.421295923721614	0.369	0.383	4.0054681657296e-10	"3"	"SRI"
"WDR38"	2.42223142266292e-14	0.297435477059102	0.413	0.291	5.1314972689114e-10	"3"	"WDR38"
"DYNLT1"	2.74780146262462e-14	0.522123450851192	0.405	0.368	5.82121739857026e-10	"3"	"DYNLT1"
"NDUFC1"	3.41719012407732e-14	1.10843511534964	0.304	0.252	7.2393172778578e-10	"3"	"NDUFC1"
"CST71"	3.46859398689024e-14	0.34350229575232	0.482	0.471	7.34821636122697e-10	"3"	"CST7"
"RARRES3"	4.57582456101974e-14	0.346004865814218	0.529	0.484	9.69388433252032e-10	"3"	"RARRES3"
"SEC61B"	4.65325646325496e-14	0.849425735750091	0.401	0.337	9.85792381740563e-10	"3"	"SEC61B"
"CRBN1"	5.11798271819208e-14	0.319234435448999	0.344	0.337	1.08424463884899e-09	"3"	"CRBN"
"NDUFB6"	5.1854053518588e-14	0.834666464898542	0.282	0.266	1.09852812379129e-09	"3"	"NDUFB6"
"GBP1"	5.46831693896777e-14	0.341306572028343	0.288	0.305	1.15846294352032e-09	"3"	"GBP1"
"CD3G"	6.21815806961281e-14	0.332770612251198	0.582	0.535	1.31731678704747e-09	"3"	"CD3G"
"COX17"	6.96880222809189e-14	1.74936098337782	0.256	0.223	1.47634075202127e-09	"3"	"COX17"
"ROMO1"	7.00182702448992e-14	1.5855728178651	0.307	0.258	1.48333705513819e-09	"3"	"ROMO1"
"RSL24D1"	1.09029222060227e-13	0.363153695541084	0.309	0.323	2.30978406934591e-09	"3"	"RSL24D1"
"SNRPF"	1.20331995112261e-13	0.588588375484687	0.251	0.216	2.54923331645325e-09	"3"	"SNRPF"
"SNRPC"	1.50400866542335e-13	0.40350038147546	0.27	0.299	3.18624235769937e-09	"3"	"SNRPC"
"TARP1"	1.52267687517279e-13	0.26358913041124	0.318	0.311	3.22579096005356e-09	"3"	"TARP"
"C19orf70"	1.5324844523931e-13	0.462335405004743	0.268	0.239	3.24656831239479e-09	"3"	"C19orf70"
"SDHB"	1.60582842052531e-13	0.447181699451761	0.234	0.266	3.40194750888286e-09	"3"	"SDHB"
"ISG20"	1.87674799939744e-13	0.409422797466251	0.578	0.488	3.97589063672349e-09	"3"	"ISG20"
"UQCRHL"	2.35327685520619e-13	1.26195091758006	0.265	0.233	4.98541701775431e-09	"3"	"UQCRHL"
"TBCC"	2.54012129468156e-13	0.348620477842177	0.257	0.286	5.3812469627829e-09	"3"	"TBCC"
"NDUFA6"	3.40971611811618e-13	0.623313946153298	0.287	0.251	7.22348359622914e-09	"3"	"NDUFA6"
"RPL301"	4.45563514811335e-13	0.273323657551045	0.522	0.456	9.43926306127813e-09	"3"	"RPL30"
"SAMD9L"	5.58476929746955e-13	0.31974774831487	0.323	0.333	1.18313337566892e-08	"3"	"SAMD9L"
"PCMT1"	5.6221914352235e-13	0.306372922033189	0.263	0.298	1.1910612555521e-08	"3"	"PCMT1"
"ERGIC2"	6.05309900280394e-13	0.362611025587231	0.234	0.266	1.28234902374402e-08	"3"	"ERGIC2"
"RPLP21"	6.56242484538072e-13	0.283351425919445	0.492	0.43	1.39024970349391e-08	"3"	"RPLP2"
"PDHB"	1.06996187384322e-12	0.278833399855376	0.226	0.267	2.26671422973685e-08	"3"	"PDHB"
"RPL261"	1.14828271774314e-12	0.412786098965363	0.508	0.421	2.43263693753884e-08	"3"	"RPL26"
"NDUFB1"	1.24300471538427e-12	0.804566325492022	0.253	0.23	2.63330548954157e-08	"3"	"NDUFB1"
"SSB"	1.45686752466889e-12	0.384509958999936	0.409	0.367	3.08637385101104e-08	"3"	"SSB"
"NHP2"	1.50866389169857e-12	0.407484911353243	0.239	0.279	3.19610445456342e-08	"3"	"NHP2"
"DPY30"	1.83630039104079e-12	0.594046076319872	0.255	0.276	3.89020237841991e-08	"3"	"DPY30"
"LAMTOR4"	2.02863986518172e-12	0.561617141283854	0.444	0.389	4.29767355438748e-08	"3"	"LAMTOR4"
"MIR611"	2.4333681031174e-12	0.618500635986066	0.285	0.249	5.1550903264542e-08	"3"	"MIR611"
"COX7B"	2.45385639922914e-12	0.833033821977206	0.388	0.297	5.19849478176693e-08	"3"	"COX7B"
"RPS211"	3.09000392026168e-12	0.401287988170687	0.395	0.342	6.54617330507437e-08	"3"	"RPS21"
"SDHD"	3.40876089897349e-12	0.407857586451477	0.337	0.355	7.22145996447534e-08	"3"	"SDHD"
"TAF9"	3.49395257109634e-12	0.380671337166041	0.286	0.298	7.40193852186759e-08	"3"	"TAF9"
"POLR2K"	4.15826619966075e-12	0.379294759582409	0.249	0.271	8.80928694398131e-08	"3"	"POLR2K"
"NDUFC2-KCTD14"	4.27196319503383e-12	0.518076685263021	0.383	0.351	9.05015402867918e-08	"3"	"NDUFC2-KCTD14"
"PRR13"	5.94092923851457e-12	0.289069720913756	0.565	0.53	1.25858585917931e-07	"3"	"PRR13"
"RPL391"	6.81947035358963e-12	0.360187798799169	0.336	0.287	1.44470479440796e-07	"3"	"RPL39"
"ARF4"	7.57240610411707e-12	0.345879905735532	0.234	0.264	1.6042142331572e-07	"3"	"ARF4"
"PYURF"	1.12581807665142e-11	0.289242832165666	0.348	0.377	2.38504559538603e-07	"3"	"PYURF"
"C4orf3"	1.1357581005846e-11	0.38338736256522	0.463	0.383	2.40610353608848e-07	"3"	"C4orf3"
"SNRPE"	1.20214957876776e-11	0.462313997070848	0.281	0.238	2.5467538826195e-07	"3"	"SNRPE"
"PSENEN"	1.70485655261622e-11	0.723310928162043	0.249	0.268	3.61173860671745e-07	"3"	"PSENEN"
"ATP2B1"	2.0417285867404e-11	0.291228486725384	0.307	0.303	4.32540201100953e-07	"3"	"ATP2B1"
"TMEM258"	2.41285517952746e-11	0.74501861592386	0.32	0.269	5.11163369782893e-07	"3"	"TMEM258"
"SELENOW"	2.74551742067916e-11	0.463407988808413	0.406	0.399	5.81637865570879e-07	"3"	"SELENOW"
"SAMD9"	2.91738137986141e-11	0.342125383095062	0.284	0.297	6.18047245323641e-07	"3"	"SAMD9"
"UFC1"	3.38630855115656e-11	0.417023804825792	0.277	0.306	7.17389466562517e-07	"3"	"UFC1"
"C12orf751"	3.9906990138976e-11	0.368005647998779	0.244	0.275	8.45429586094205e-07	"3"	"C12orf75"
"ATP6V1E1"	4.18311177420257e-11	0.326229136192851	0.215	0.261	8.86192229364815e-07	"3"	"ATP6V1E1"
"COX4I1"	4.47386325290266e-11	0.272648759118298	0.589	0.504	9.47787930127429e-07	"3"	"COX4I1"
"GTF3A"	4.55050476611735e-11	0.302793405072488	0.486	0.489	9.64024434701961e-07	"3"	"GTF3A"
"NDUFC2"	4.8608556698029e-11	0.475349452102837	0.385	0.346	1.02977227364774e-06	"3"	"NDUFC2"
"COX7C"	4.86318987212491e-11	0.478413679989752	0.456	0.371	1.03026677440966e-06	"3"	"COX7C"
"PSMA6"	5.38134151293164e-11	0.286424155040305	0.401	0.427	1.14003719951457e-06	"3"	"PSMA6"
"XPNPEP3"	5.86956341698695e-11	0.504898164135505	0.413	0.339	1.24346700988869e-06	"3"	"XPNPEP3"
"USP16"	6.01956627676193e-11	0.481857024506475	0.282	0.284	1.27524511573202e-06	"3"	"USP16"
"PSMA7"	6.60000482472367e-11	0.284457892686689	0.561	0.536	1.39821102211771e-06	"3"	"PSMA7"
"NOL7"	7.06607227025118e-11	0.401344628209359	0.276	0.298	1.49694741045271e-06	"3"	"NOL7"
"SSBP1"	7.40741250996987e-11	0.49110367318377	0.378	0.374	1.56926034023712e-06	"3"	"SSBP1"
"TSPAN15"	7.50477109084335e-11	0.448578521182106	0.293	0.072	1.58988575559516e-06	"3"	"TSPAN15"
"RPL35A1"	7.54822705008161e-11	0.33510571015009	0.486	0.411	1.59909190055979e-06	"3"	"RPL35A"
"PDCD6"	7.94718083213882e-11	0.353223932669083	0.315	0.348	1.68361025928861e-06	"3"	"PDCD6"
"ATP5O"	8.18328189182443e-11	0.447108498060495	0.411	0.423	1.73362826878301e-06	"3"	"ATP5O"
"ATP5H"	9.15735944894882e-11	0.62146518858162	0.385	0.349	1.93998659925981e-06	"3"	"ATP5H"
"PRELID3B"	9.93480665755257e-11	0.325956149719269	0.228	0.258	2.10468879040251e-06	"3"	"PRELID3B"
"TMBIM4"	1.03604812378766e-10	0.409529642944488	0.44	0.439	2.19486795024417e-06	"3"	"TMBIM4"
"COMMD3"	1.06077440649135e-10	0.361497663662024	0.216	0.266	2.24725058015192e-06	"3"	"COMMD3"
"SUMO1"	1.12583482332158e-10	0.37089605749441	0.369	0.406	2.38508107320676e-06	"3"	"SUMO1"
"ICAM21"	1.24489116343042e-10	0.308062347052821	0.257	0.278	2.63730192972734e-06	"3"	"ICAM2"
"UBA521"	1.38238634869081e-10	0.400760974392619	0.508	0.44	2.92858547970149e-06	"3"	"UBA52"
"WDR83OS"	1.7083903486493e-10	0.539828663268517	0.382	0.349	3.61922495361355e-06	"3"	"WDR83OS"
"GTF3C6"	2.06064179363845e-10	0.445432997493424	0.24	0.297	4.36546963982306e-06	"3"	"GTF3C6"
"PHB"	2.09308351765579e-10	0.255458837429547	0.196	0.254	4.43419743215378e-06	"3"	"PHB"
"NPIPB5"	2.45611028560239e-10	0.658597977864698	0.155	0.285	5.20326964004865e-06	"3"	"NPIPB5"
"DUT"	2.45943715954914e-10	0.34039966296175	0.227	0.254	5.21031762250486e-06	"3"	"DUT"
"HINT1"	2.65126565524796e-10	0.369166212706013	0.536	0.456	5.6167062906428e-06	"3"	"HINT1"
"DRAP1"	3.9782071431757e-10	0.469794087003976	0.396	0.398	8.42783183281771e-06	"3"	"DRAP1"
"PABPC3"	4.27726838634872e-10	0.729273862496183	0.245	0.272	9.06139307647976e-06	"3"	"PABPC3"
"VAMP5"	4.47508673058371e-10	0.47289846752767	0.221	0.257	9.48047123874158e-06	"3"	"VAMP5"
"ABT1"	4.92129596968967e-10	0.25290769404251	0.219	0.267	1.04257655117876e-05	"3"	"ABT1"
"BLOC1S1-RDH5"	5.60843925675315e-10	0.632712402178061	0.388	0.337	1.18814785654316e-05	"3"	"BLOC1S1-RDH5"
"RPL371"	5.77082584018117e-10	0.370866626616393	0.438	0.393	1.22254945424238e-05	"3"	"RPL37"
"GABARAP"	6.0160365201341e-10	0.30181621563915	0.537	0.535	1.27449733679041e-05	"3"	"GABARAP"
"SUMO1P3"	6.34553924323624e-10	1.6200753504468	0.334	0.322	1.3443024886796e-05	"3"	"SUMO1P3"
"NDUFS3"	7.27838179584965e-10	0.355128231209366	0.271	0.308	1.54192518345075e-05	"3"	"NDUFS3"
"RANBP1"	7.56008109016446e-10	0.339713911321071	0.232	0.275	1.60160317895134e-05	"3"	"RANBP1"
"ZNF706"	7.68464237143449e-10	0.387469404773145	0.352	0.367	1.6279914863884e-05	"3"	"ZNF706"
"EIF6"	7.80057767962872e-10	0.301479661414314	0.239	0.289	1.65255238142934e-05	"3"	"EIF6"
"TMCO1"	9.04331934713076e-10	0.342606485056535	0.314	0.357	1.91582720368965e-05	"3"	"TMCO1"
"CDK2AP2"	1.00294208724619e-09	0.347810363918986	0.344	0.371	2.12473281183106e-05	"3"	"CDK2AP2"
"SEC11C"	1.02282998034671e-09	0.353221992592114	0.271	0.306	2.1668653133645e-05	"3"	"SEC11C"
"SYNJ2BP-COX161"	1.06918955158884e-09	0.345206404620404	0.294	0.287	2.26507806504096e-05	"3"	"SYNJ2BP-COX16"
"NDUFB9"	1.11802970594307e-09	0.463373205662479	0.407	0.388	2.3685459320404e-05	"3"	"NDUFB9"
"GLRX"	1.59006340990049e-09	0.308354341133705	0.305	0.338	3.36854933387418e-05	"3"	"GLRX"
"SARNP"	1.64738199549721e-09	0.538358247660198	0.203	0.254	3.48997875746084e-05	"3"	"SARNP"
"ATP6V0B"	1.84627018379507e-09	0.269408580881958	0.287	0.326	3.91132338436985e-05	"3"	"ATP6V0B"
"NDUFA9"	1.86103428997483e-09	0.289485073228752	0.208	0.261	3.94260114331168e-05	"3"	"NDUFA9"
"LAMTOR5"	1.91494636206251e-09	0.493606441873513	0.361	0.349	4.05681386802942e-05	"3"	"LAMTOR5"
"COX7A2L"	2.19870558850392e-09	0.30607284750032	0.289	0.324	4.65795778924556e-05	"3"	"COX7A2L"
"TXNDC12"	2.27598124678152e-09	0.369891775091645	0.29	0.328	4.82166627130665e-05	"3"	"TXNDC12"
"C19orf53"	2.77332428602411e-09	0.469809365055175	0.365	0.327	5.87528749994207e-05	"3"	"C19orf53"
"MRPL33"	2.97905899766643e-09	1.11505323633592	0.277	0.252	6.31113648655633e-05	"3"	"MRPL33"
"PDIA3P1"	3.0837669343174e-09	0.494016540227664	0.461	0.444	6.53296025035141e-05	"3"	"PDIA3P1"
"CD63"	3.09508235769763e-09	0.266033502003507	0.346	0.382	6.55693197478243e-05	"3"	"CD63"
"RPL37A1"	4.01386843103992e-09	0.279026580560372	0.426	0.394	8.50338027115808e-05	"3"	"RPL37A"
"MRPL571"	4.04133690801489e-09	0.406582467452842	0.275	0.268	8.56157223962954e-05	"3"	"MRPL57"
"FUT5"	4.19872111160906e-09	0.505656795655229	0.418	0.356	8.89499067494379e-05	"3"	"FUT5"
"CENPC"	4.23606679910181e-09	0.267723288100605	0.296	0.303	8.97410751389719e-05	"3"	"CENPC"
"METTL5"	4.35784617843493e-09	0.369751733467496	0.234	0.265	9.23209712901441e-05	"3"	"METTL5"
"COX14"	4.64801684838586e-09	0.533849029956643	0.299	0.277	9.84682369330544e-05	"3"	"COX14"
"CDC5L"	5.54975829655642e-09	0.277442850564178	0.222	0.253	0.000117571629512548	"3"	"CDC5L"
"APRT"	6.24076661097015e-09	0.349456465186188	0.487	0.469	0.000132210640653403	"3"	"APRT"
"NDUFA11"	7.8252951685777e-09	0.541745770079122	0.418	0.36	0.000165778878146319	"3"	"NDUFA11"
"TRAPPC5"	8.07288064262701e-09	0.615094780049274	0.261	0.282	0.000171023976414053	"3"	"TRAPPC5"
"C1QBP"	8.24233131203589e-09	0.303086333469506	0.314	0.31	0.00017461378884548	"3"	"C1QBP"
"CDC123"	8.25746620023523e-09	0.279395270530354	0.259	0.288	0.000174934421451983	"3"	"CDC123"
"HMGN3-AS1"	9.6225143986398e-09	1.43133137382499	0.292	0.313	0.000203852967535184	"3"	"HMGN3-AS1"
"NDUFV2"	1.04500405784207e-08	0.349194603846149	0.363	0.391	0.000221384109653843	"3"	"NDUFV2"
"TNFAIP8L2-SCNM1"	1.10912346774647e-08	0.515629510165192	0.259	0.27	0.000234967806642089	"3"	"TNFAIP8L2-SCNM1"
"TMEM50A"	1.35691762703907e-08	0.254939279945478	0.462	0.469	0.000287462999288228	"3"	"TMEM50A"
"MINOS1"	1.60613184825896e-08	0.516397006879843	0.368	0.312	0.000340259032053661	"3"	"MINOS1"
"BLOC1S1"	1.63013231715696e-08	0.472021633845174	0.379	0.326	0.000345343531389702	"3"	"BLOC1S1"
"SOD1"	1.71066714325273e-08	0.262783622008823	0.523	0.487	0.00036240483429809	"3"	"SOD1"
"CARD16"	1.72185792766041e-08	0.431921579273529	0.366	0.316	0.000364775601974858	"3"	"CARD16"
"BUD31"	1.73091213654251e-08	0.360024149383848	0.293	0.342	0.000366693736126531	"3"	"BUD31"
"SBDS"	2.25117145108285e-08	0.359789356217532	0.268	0.272	0.000476910671911902	"3"	"SBDS"
"RSL1D11"	2.67464033789799e-08	0.331739749632811	0.37	0.401	0.000566622555583689	"3"	"RSL1D1"
"COX5A"	3.10888244495007e-08	0.298314615796225	0.354	0.359	0.000658616745962672	"3"	"COX5A"
"DCTN3"	3.23107734681336e-08	0.28558401768695	0.193	0.259	0.00068450373592241	"3"	"DCTN3"
"PSMD6"	3.56295023746222e-08	0.28490104175803	0.229	0.277	0.000754811007806372	"3"	"PSMD6"
"CCT2"	3.67674374568305e-08	0.257833675940632	0.243	0.28	0.000778918162522954	"3"	"CCT2"
"PRDX2"	3.78511399577464e-08	0.27197923693059	0.347	0.378	0.000801876400004858	"3"	"PRDX2"
"TRAPPC4"	4.39242165152565e-08	0.422359808635639	0.246	0.289	0.00093053452687571	"3"	"TRAPPC4"
"SELENOH"	5.51065027735464e-08	0.510295567453048	0.381	0.368	0.00116743126125758	"3"	"SELENOH"
"KRTCAP2"	5.88998330523485e-08	0.768405018999231	0.422	0.341	0.001247792963214	"3"	"KRTCAP2"
"COMMD7"	5.94262583755158e-08	0.264603386065009	0.224	0.272	0.0012589452836853	"3"	"COMMD7"
"METTL23"	6.18770301281365e-08	0.336131935156731	0.25	0.297	0.00131086488326457	"3"	"METTL23"
"RPS4Y11"	6.40470431606953e-08	0.28974490376099	0.212	0.279	0.00135683660935933	"3"	"RPS4Y1"
"CSTB"	6.48950943567179e-08	0.739287106578585	0.401	0.357	0.00137480257394707	"3"	"CSTB"
"SNRNP27"	6.86194299293974e-08	0.534739329987689	0.219	0.27	0.00145370262305428	"3"	"SNRNP27"
"RPS241"	8.45840911291661e-08	0.413022208344506	0.511	0.439	0.00179191397057138	"3"	"RPS24"
"COX8A"	8.56583907376007e-08	0.691090962614011	0.424	0.352	0.00181467300777607	"3"	"COX8A"
"MRPL9"	9.75031161618527e-08	0.250296456315359	0.223	0.271	0.00206560351588885	"3"	"MRPL9"
"C6orf481"	1.09220472613168e-07	0.368372392657456	0.299	0.332	0.00231383571230995	"3"	"C6orf48"
"NDUFB4"	1.25275597058916e-07	0.766195595960873	0.35	0.294	0.00265396352369314	"3"	"NDUFB4"
"HIGD2A"	1.33062321775728e-07	0.587821661290571	0.391	0.376	0.00281892528681881	"3"	"HIGD2A"
"SPCS1"	1.35955770276231e-07	0.269100893169239	0.385	0.428	0.00288022299330196	"3"	"SPCS1"
"CCDC73"	1.3619261205322e-07	0.259252530348962	0.283	0.325	0.00288524048634747	"3"	"CCDC73"
"IMP3"	1.36706502779846e-07	0.346265197653673	0.29	0.34	0.00289612726139104	"3"	"IMP3"
"RAB11B-AS1"	1.51911933005451e-07	0.385981623967853	0.126	0.289	0.00321825430072048	"3"	"RAB11B-AS1"
"RPL7L1"	1.61468100516396e-07	0.343344417986893	0.216	0.27	0.00342070170943985	"3"	"RPL7L1"
"TSTD1"	1.75409295302629e-07	0.365521139786601	0.323	0.288	0.00371604592098619	"3"	"TSTD1"
"PSMA4"	1.81626092626074e-07	0.376221507842434	0.309	0.365	0.00384774877228337	"3"	"PSMA4"
"NDUFA2"	1.83419171735763e-07	0.87647814556514	0.282	0.266	0.00388573515322214	"3"	"NDUFA2"
"NDUFB8"	1.85431782933175e-07	0.339032795773898	0.497	0.468	0.00392837232143931	"3"	"NDUFB8"
"PAIP2"	1.90010289320112e-07	0.295508218812177	0.472	0.491	0.00402536797924658	"3"	"PAIP2"
"C14orf2"	1.92905463922393e-07	0.497354800333597	0.337	0.302	0.0040867022531959	"3"	"C14orf2"
"POLR2G"	2.11817975768791e-07	0.393417806199158	0.346	0.391	0.00448736381666183	"3"	"POLR2G"
"SAMD31"	2.12520364655167e-07	0.261084778478059	0.293	0.313	0.00450224392521971	"3"	"SAMD3"
"PSMB10"	2.35148790022895e-07	0.270249203339391	0.542	0.539	0.00498162711663502	"3"	"PSMB10"
"SNAPC5"	2.53137549957418e-07	0.398344042978324	0.196	0.255	0.0053627189958479	"3"	"SNAPC5"
"ACOT13"	2.87811902722439e-07	0.779958049962538	0.32	0.324	0.00609729515917487	"3"	"ACOT13"
"SDHAF2"	3.44739139666577e-07	0.354363332747897	0.241	0.293	0.00730329867383644	"3"	"SDHAF2"
"COMMD3-BMI1"	3.58736912201374e-07	0.319312039245092	0.264	0.312	0.00759984148498612	"3"	"COMMD3-BMI1"
"LOC100129034"	3.73650267757882e-07	0.316880242691752	0.282	0.332	0.00791578092245073	"3"	"LOC100129034"
"MEA1"	3.84164519318709e-07	0.39568538176268	0.229	0.279	0.00813852534176685	"3"	"MEA1"
"VPS29"	3.99045911400486e-07	0.394502096520886	0.394	0.395	0.0084537876330193	"3"	"VPS29"
"ATP5C1"	4.07640423494392e-07	0.302860023726288	0.362	0.418	0.00863586237172869	"3"	"ATP5C1"
"C18orf32"	4.88668061465445e-07	0.335188150801154	0.239	0.29	0.0103524328821455	"3"	"C18orf32"
"ORMDL2"	5.05792172978527e-07	0.413279944230746	0.238	0.268	0.0107152071845501	"3"	"ORMDL2"
"NDUFS6"	7.07232381197009e-07	1.05881855574775	0.314	0.291	0.0149827179956586	"3"	"NDUFS6"
"RPL231"	8.15589153930878e-07	0.410641091561206	0.483	0.418	0.0172782562260257	"3"	"RPL23"
"F11R"	8.30020122784231e-07	0.306863723134946	0.282	0.234	0.0175839763011839	"3"	"F11R"
"HSPE1"	8.85018944855392e-07	0.250404190524716	0.325	0.303	0.0187491263467615	"3"	"HSPE1"
"CNOT6L"	9.00646568117554e-07	0.260811747026707	0.276	0.382	0.0190801975455704	"3"	"CNOT6L"
"MED10"	1.21610683186542e-06	0.257131864803891	0.25	0.295	0.0257632232330688	"3"	"MED10"
"NDUFAF3"	1.28502565323279e-06	0.376905286934809	0.264	0.3	0.0272232684637366	"3"	"NDUFAF3"
"CHURC1-FNTB"	1.29929637228077e-06	0.395523640927231	0.404	0.396	0.0275255936467681	"3"	"CHURC1-FNTB"
"PPP1R7"	1.35070481257885e-06	0.297672631459941	0.218	0.276	0.028614681454483	"3"	"PPP1R7"
"LBHD1"	1.50117383404276e-06	0.30218897590133	0.27	0.281	0.0318023676741959	"3"	"LBHD1"
"WTAP"	1.5065781864779e-06	0.409687221195768	0.386	0.351	0.0319168588805343	"3"	"WTAP"
"ATP5G2"	1.72401097551991e-06	0.39091931886047	0.517	0.461	0.0365231725163894	"3"	"ATP5G2"
"ZFAND6"	1.76470724844121e-06	0.334997028980142	0.247	0.283	0.037385323058227	"3"	"ZFAND6"
"GIMAP21"	1.80478739937985e-06	0.278678562458479	0.241	0.28	0.0382344210558621	"3"	"GIMAP2"
"HMGN3"	1.99634357331053e-06	0.349390482001667	0.31	0.341	0.0422925386005837	"3"	"HMGN3"
"DNAJC3"	2.02020167762078e-06	0.313408375021906	0.213	0.256	0.0427979725403963	"3"	"DNAJC3"
"NUCKS1"	2.41953866000234e-06	0.290602654988503	0.166	0.278	0.0512579265121495	"3"	"NUCKS1"
"DECR1"	2.76336535500287e-06	0.451972139771858	0.253	0.282	0.0585418950457357	"3"	"DECR1"
"DYNLL1"	4.1309333229278e-06	0.460973327143712	0.331	0.357	0.0875138224462255	"3"	"DYNLL1"
"RBM34"	4.21480833955284e-06	0.272608678446668	0.276	0.289	0.0892907146734269	"3"	"RBM34"
"ITGB1BP1"	4.37555621636809e-06	0.292513188521615	0.184	0.255	0.0926961584437581	"3"	"ITGB1BP1"
"DONSON"	4.52914920406839e-06	0.358801481402975	0.471	0.469	0.0959500258881889	"3"	"DONSON"
"HAX1"	4.76622790110476e-06	0.268309322314412	0.266	0.32	0.100972538084904	"3"	"HAX1"
"ATRAID"	4.86772267022433e-06	0.26655127951984	0.301	0.348	0.103122704768702	"3"	"ATRAID"
"YTHDC1"	4.96480524059374e-06	0.462919893719935	0.267	0.263	0.105179399021978	"3"	"YTHDC1"
"MDH1"	5.02666321964088e-06	0.270903809318224	0.313	0.373	0.106489860308092	"3"	"MDH1"
"EIF3K"	5.24358500920354e-06	0.289657564017478	0.46	0.477	0.111085348419977	"3"	"EIF3K"
"TBCB"	6.24148999466433e-06	0.302848677445787	0.4	0.438	0.132225965536964	"3"	"TBCB"
"NOP16"	6.37922527088873e-06	0.444428204152833	0.325	0.254	0.135143887363778	"3"	"NOP16"
"PSMG2"	6.84350590005361e-06	0.333868569556114	0.21	0.267	0.144979672492636	"3"	"PSMG2"
"MINOS1-NBL11"	7.96685749909479e-06	0.55338632810847	0.338	0.297	0.168777876118323	"3"	"MINOS1-NBL1"
"RPL241"	8.10185968541809e-06	0.363682947863223	0.49	0.422	0.171637897435582	"3"	"RPL24"
"MIEN1"	8.54038620782175e-06	0.252326951458792	0.245	0.305	0.180928081812704	"3"	"MIEN1"
"TMEM179B"	9.55323149534091e-06	0.330083988858888	0.3	0.314	0.202385209228797	"3"	"TMEM179B"
"RAP2B1"	9.93691947517769e-06	0.39146402144886	0.248	0.296	0.210513639081639	"3"	"RAP2B"
"THYN1"	1.05751497910974e-05	0.261135430960766	0.187	0.26	0.224034548324399	"3"	"THYN1"
"NDUFB10"	1.073670087317e-05	0.266668227170032	0.292	0.316	0.227457007998106	"3"	"NDUFB10"
"CCDC186"	1.19692359996382e-05	0.265301551430387	0.217	0.259	0.253568264652336	"3"	"CCDC186"
